ID,Since,Last tweeted at,Tweets,Favorites,Listed,Following,Followers,Screen name,Name,Verified,Protected,Bio,Status,Location,URL
1128514404,2013-01-28 16:19:14 +0000,2016-04-26 13:24:24 +0000,599,86,339,291,4648,RepDavidValadao,Rep. David Valadao,true,false,Proudly Representing California's 21st Congressional District.,Vote for the #CA21 Congressional Art Competition now! LIKES on each photo will determine the fan favorite! https://t.co/mQVPllkeSo,"Hanford, California",http://Valadao.House.Gov
314205957,2011-06-09 21:48:45 +0000,2016-05-01 20:09:57 +0000,2079,158,151,707,3339,RepDavidYoung,David Young,true,false,"Official account of U.S. Congressman David Young, proudly representing all the people in Iowa's 3rd Congressional District. #IA03",Enjoyed visiting with folks at @IowaWesternCC's 50th anniversary celebration. #IA03 https://t.co/9CoTDaKN16,"Van Meter, Iowa",http://davidyoung.house.gov
2970279814,2015-01-09 19:15:50 +0000,2016-04-29 21:44:44 +0000,952,253,213,5737,7758,RepDebDingell,Rep. Debbie Dingell,true,false,"Proudly serving the people of Michigan's 12th Congressional District.
http://t.co/e7qwdRk0zg
http://t.co/q9q7Jj0s26",RT @RepWalberg: Thank you @RepDebDingell for helping introduce Jessie's Law today and seeking solutions to combat addiction --&gt; https://t.co/Z9UsP87UBj,"Washington, DC",http://debbiedingell.house.gov/
995193054,2012-12-07 14:40:48 +0000,2016-04-30 21:34:41 +0000,2433,310,420,979,8159,RepDelBene,Rep. Suzan DelBene,true,false,U.S. Congresswoman representing Washington's 1st Congressional district,Honored to speak at opening of Kingsgate Library - a beautiful space where our community can come together. @KCLS https://t.co/FAMQEgZ53C,,http://delbene.house.gov/
33655490,2009-04-20 20:43:13 +0000,2016-05-01 15:09:08 +0000,12156,28,767,1425,9712,RepDennisRoss,Dennis Ross,true,false,"Husband, Father, and Conservative Republican Congressman serving Florida's 15th Congressional District. https://t.co/IXwSnVOJw5","Happy #LawDay! I promise to keep introducing &amp; supporting bills that promote national security, create jobs, &amp; uphold our Constitution.",Central Florida and Tampa Bay,http://DennisRoss.house.gov
1068499286,2013-01-07 14:55:36 +0000,2016-04-28 17:16:58 +0000,2106,537,301,1015,4511,RepDennyHeck,Denny Heck,true,false,"Proudly representing #WA10 in U.S. Congress. Husband, (gran)dad, @GonzagaBulldogs fan & #12thMan. Care about veterans, family-wage jobs & economic growth.","RT @LakewoodFamilyY: The Y is a vital ""third place"" for the Lakewood community. https://t.co/O1knzQdaGH #ForABetterUs #IAmLakewood https://t.co/cxMY5NylMC","South Puget Sound, WA",http://dennyheck.house.gov
1058917562,2013-01-03 22:15:02 +0000,2016-04-28 17:25:00 +0000,1248,143,396,128,6305,RepDerekKilmer,Rep. Derek Kilmer,true,false,Representing Washington's 6th District in the House of Representatives           FB: https://t.co/byKNKNH1UP,Great to see @POTUS provide new tools to students with federal loans: https://t.co/rDj3pXGVkN,,http://kilmer.house.gov/
1058807868,2013-01-03 21:20:17 +0000,2016-04-27 14:52:33 +0000,1696,32,552,1429,8266,RepDeSantis,Ron DeSantis,true,false,The Official Twitter account for Congressman DeSantis. Proudly representing Florida's 6th District. Stay connected through Facebook at http://t.co/WKpKHHXK!,"RT @ACUConservative: Chairman @mschlapp awards @RepDeSantis with the 2015 Award for
Conservative Excellence. #ACURatings https://t.co/vCxNPCpGbX",,http://DeSantis.House.Gov
2968007206,2015-01-08 15:32:13 +0000,2016-04-30 14:44:33 +0000,608,36,123,273,1839,RepDeSaulnier,Mark DeSaulnier,true,false,Honored to represent California's 11th Congressional District. Serving on the House Education and Workforce and Oversight and Government Reform Committees.,"Dispose of your expired, unneeded, or unwanted prescription drugs at a #TakeBackDay event near you: https://t.co/vqO8noTIOS","Concord, CA ",https://desaulnier.house.gov/
28599820,2009-04-03 16:41:06 +0000,2016-05-01 16:07:53 +0000,2399,213,1060,11604,16448,RepDianaDeGette,Rep. Diana DeGette,true,false,"Member of Congress, Colorado's 1st Congressional District. Chief Deputy Whip & member of Energy and Commerce Committee.",RT @Interior: Great shot of a double rainbow over Great Sand Dunes National Park by Eric Magayne #Colorado 🌈 https://t.co/ZAF6WvKYA0,"Denver, CO",http://www.facebook.com/DianaDeGette
110545675,2010-02-01 22:58:22 +0000,2016-04-29 18:39:50 +0000,4218,191,838,1689,13021,RepDianeBlack,Diane Black,true,false,"I work for the people of Tennessee’s 6th Congressional District. Wife to Dave, mom of three, and proud Mimi to six grandchildren. Registered nurse.",Looking for updates longer than 140 characters? Sign up for my weekly e-newsletter HERE: https://t.co/OPiVgmnnhA,"Gallatin, TN",http://black.house.gov
122174004,2010-03-11 21:05:31 +0000,2016-05-02 02:27:07 +0000,5127,4026,505,1723,8137,repdinatitus,Dina Titus,true,false,Congresswoman proudly representing the First District of Nevada in the U.S. House of Representatives. https://t.co/g6tZzJD45q,"NV's fastest-growing #AAPI population is #OnlyInDistrict1. Celebrate #AsianHeritageMonth in #Vegas for profound culture, heritage, &amp; history","Las Vegas, NV",http://www.titus.house.gov
584012853,2012-05-18 16:01:17 +0000,2016-04-30 18:11:01 +0000,2572,5,466,747,5586,RepDLamborn,Rep. Doug Lamborn,true,false,"Republican Congressman for Colorado's 5th Congressional District. For regular email updates, sign-up at http://t.co/aVNY6LCmDL",RT @RepMikePompeo: I introduced #Iran legislation w/ @PeterRoskam @RepLeeZeldin @RepDeSantis @RepTrentFranks @RepDLamborn. Read more: https://t.co/PxOEV3ZJda,Colorado Springs,http://lamborn.house.gov
245408102,2011-01-31 16:44:15 +0000,2016-05-01 15:00:14 +0000,2427,6,402,1154,4736,RepDold,Rep. Robert J. Dold,true,false,Proudly representing the 10th District of Illinois. Follow along on Facebook & Instagram: https://t.co/gVIVqb99ca | https://t.co/WKM99U8H9P,Congrats to Sherri Rukes of @District128 @LibertyvilleVOL awarded @goldenapple_il for Excellence in Teaching: .https://t.co/phAOq7RAdT #IL10,Illinois Tenth District,https://dold.house.gov
1155335864,2013-02-06 22:52:35 +0000,2016-04-29 20:45:21 +0000,2616,70,326,773,3938,RepDonaldPayne,Donald Payne Jr.,true,false,"Proudly serving New Jersey's 10th Congressional District; Ranking Member Homeland Security Subcommittee on Emergency Preparedness, Response, and Communications","On Monday, I'm holding an awards reception to recognize the winners of the #NJ10 2016 Congressional Art Competition https://t.co/YyYZAOh3SH",www.facebook.com/DonaldPayneJr,http://payne.house.gov
2962868158,2015-01-05 22:09:04 +0000,2016-04-29 21:05:03 +0000,1962,971,193,1145,3381,RepDonBeyer,Rep. Don Beyer,true,false,Proudly representing Virginia's 8th District in Congress.,Large-Scale Emergency Exercise to Be Held at DCA Tomorrow via @ARLnowDOTcom  https://t.co/tq4Hq190s4,Northern Virginia & DC,http://beyer.house.gov
82649553,2009-10-15 16:04:37 +0000,2016-05-01 14:18:54 +0000,5015,1232,1137,4033,22242,repdonnaedwards,Rep Donna F Edwards,true,false,Congresswoman representing Maryland's 4th Congressional District,"It's #MayDay, let's recommit 2 working 4 #CollectiveBargaining, #EqualPay, #PaidLeave, raising #MinimumWage, a #SafeWorkplace &amp; SO much more","Washington, D.C. ",
37007274,2009-05-01 18:31:38 +0000,2016-04-29 21:47:54 +0000,1236,2,876,631,9784,repdonyoung,Rep. Don Young,true,false,"Merchant Marine, Teacher, State Rep, State Senator and finally Congressman for all Alaska for the last 42 years.",Meeting w/ the Commander and Senior Enlisted Advisor for JBER’s 477th Fighter Group. Thanks for all you do! https://t.co/GfiIHPunQx,"Ft. Yukon, AK",http://www.donyoung.house.gov
1060487274,2013-01-04 13:43:55 +0000,2016-04-29 15:26:49 +0000,2355,410,357,880,5112,RepDougCollins,Doug Collins,true,false,"Working for Georgia's 9th Congressional District. Find me @HouseJudiciary when in session, beautiful #GA09 all other times.",Georgia Congressional delegation remembers UGA students: https://t.co/T0EhBD5KuE via @YouTube,"Gainesville, Georgia",http://dougcollins.house.gov/
1058520120,2013-01-03 18:59:33 +0000,2016-04-30 14:10:17 +0000,1675,72,668,8255,13978,RepDuckworth,Tammy Duckworth,true,false,"Official Twitter account for Tammy Duckworth's congressional office. Posts by staff unless signed - TD. For more information, visit",.@DEAHQ is holding National Drug #TakeBackDay today – Drop off leftover meds at a location near you: https://t.co/z7c1wQIr9A,,http://duckworth.house.gov
1140648348,2013-02-01 20:31:25 +0000,2016-04-29 18:47:49 +0000,1919,133,326,2286,7311,RepDWStweets,D. Wasserman Schultz,true,false,U.S. Congresswoman proudly representing the people of Florida's 23rd District in our nation's capital.,"RT @susanjaffe: #ZikaVirus worries @RepDWStweets: ""In FL, we deal w/mosquitoes year round” https://t.co/IZR9zfkweM via @TheLancet https://t.co/n0Mv7CBaF5",Weston & Washington,http://wassermanschultz.house.gov/
168502762,2010-07-19 14:25:48 +0000,2016-05-01 00:35:41 +0000,6743,1263,802,1987,13503,RepEBJ,US Rep E.B.Johnson,true,false,"Rep. Eddie Bernice Johnson representing TX-30; Ranking Member of the House Committee on Science, Space and Technology; 1st Registered Nurse in Congress",Thank you to everyone that came to A World of Women for World Peace” conference today https://t.co/lEQRaXo7I2,"Dallas, Texas",http://ebjohnson.house.gov
246769138,2011-02-03 12:40:15 +0000,2016-05-01 03:03:57 +0000,2945,1,815,571,13918,RepEdRoyce,Ed Royce,true,false,U.S. Representative Ed Royce proudly serves California's 39th Congressional District and is Chairman of the @HouseForeign Affairs Committee.,So much to do at the @LaHabraCA Citrus Fair - I recommend you check it out! https://t.co/wCVlpttZfz,"Fullerton, CA & Washington, DC",http://www.royce.house.gov
234906311,2011-01-06 21:36:56 +0000,2016-04-29 21:42:28 +0000,1006,2,465,919,6201,RepEdWhitfield,Rep. Ed Whitfield,true,false,Representative Ed Whitfield of Kentucky’s First Congressional District and Chairman of the House Subcommittee on Energy and Power.,Whitfield Examines Two Bills to Improve Nuclear Power Landscape: https://t.co/93PeN8HcxJ,"Hopkinsville, KY",http://whitfield.house.gov
164007407,2010-07-07 20:34:17 +0000,2016-05-02 02:42:33 +0000,1724,31,630,666,10063,RepEliotEngel,Eliot Engel,true,false,Congressman representing parts of the Bronx and Westchester Counties in New York #NY16,Congratulations to my dear friend David Ford who was honored this weekend for his incredible work in #MountVernon with a street renaming.,,http://engel.house.gov
17513304,2008-11-20 15:28:22 +0000,2016-04-28 16:49:19 +0000,3658,31,986,2174,12907,RepErikPaulsen,Rep. Erik Paulsen,true,false,Proudly serving the people of Minnesota's Third Congressional District,RT @RepJoeCourtney: Pleased to see @RepErikPaulsen and my bill – the Recovering Missing Children Act – passed by the @WaysMeansCmte today. #MissingChildren,Minnesota's 3rd Congressional,http://www.paulsen.house.gov
1060984272,2013-01-04 17:36:04 +0000,2016-04-30 15:30:50 +0000,3203,1053,453,1302,7449,RepEsty,Elizabeth Esty,true,false,"Mom, community advocate, and U.S. Representative for Connecticut's 5th Congressional District. This is the official account for my Congressional office.",My staff joined volunteers for a town wide clean up in #Farmington this morning. #SpringCleaning https://t.co/PH49AVgrNd,"Cheshire, CT",http://Esty.House.gov
2953713339,2014-12-31 20:52:52 +0000,2016-04-29 15:46:29 +0000,1079,65,140,545,2680,RepEvanJenkins,Rep. Evan Jenkins,true,false,I'm honored to represent the people of West Virginia's 3rd Congressional District in the 114th Congress.,Saturday is National Drug Take-Back Day. Clean out your medicine cabinet and go to https://t.co/MLCJEi0VFx to find a location near you.,West Virginia,http://evanjenkins.house.gov/
1083448909,2013-01-12 16:24:06 +0000,2016-04-28 20:37:17 +0000,930,105,321,264,3921,RepFilemonVela,US Rep. Filemon Vela,true,false,U.S. Congressman for the 34th District of Texas - Privileged to represent South Texans.,"RT @CDCBrownsville: Our very own Armando Ibarra meeting Rebecca Flores Harrington, advocate for migrant farmworkers' rights #MAFOCon2016 https://t.co/q1YNDCfdY3","District 34, Texas",http://vela.house.gov
249219716,2011-02-08 16:24:26 +0000,2016-04-27 20:28:41 +0000,2901,50,590,1191,8330,RepFincherTN08,Stephen Fincher,true,false,"Congressman, Farmer, and Gospel Singer proudly serving the people of the 8th district of the great state of Tennessee.",Last time Congress updated #EmailPrivacy laws was 12 years before Google even opened. Let’s pass #ECPA! #GetAWarrant https://t.co/IWqmjvHCZX,"Frog Jump, TN",http://fincher.house.gov/
237944147,2011-01-14 00:38:49 +0000,2016-04-30 14:00:02 +0000,5013,800,586,1104,9879,RepFitzpatrick,Mike Fitzpatrick,true,false,Proudly representing #PA8 in the US House of Representatives. Husband. Dad. @Eagles fan.      #BetterJobsMoreOpportunity,Have unused or expired medication? Check out where you can dispose it today --&gt; https://t.co/qTbrVNeXsx,"Langhorne, PA",http://www.fitzpatrick.house.gov
84620376,2009-10-23 15:42:30 +0000,2016-04-29 15:59:14 +0000,1580,11,725,251,11623,RepFleming,John Fleming,true,false,The Official Twitter account for the office of Congressman John Fleming M.D. (R-LA). Retweets or Mentions do not equal endorsements.,Met Gavin Billings from my district this morning who is in town for the National Spelling Bee. Good luck tomorrow! https://t.co/W3VKYvSItm,"Washington and Northwest, LA",http://fleming.house.gov/
236960387,2011-01-11 19:20:05 +0000,2016-04-27 22:03:59 +0000,2073,685,407,618,4559,RepFrankGuinta,Rep. Frank Guinta,true,false,Proud to represent the people of New Hampshire's First Congressional District!,"RT @HouseJudiciary: Statement from @GOPLeader, @JimPressOffice,  @RepFrankGuinta, @congbillposey &amp; @RepGoodlatte https://t.co/kW7IIjAC7v https://t.co/caHeGZZExQ",First District - New Hampshire,http://guinta.house.gov
242772524,2011-01-25 15:24:07 +0000,2016-04-27 22:42:47 +0000,547,5,254,241,3983,RepFrankLucas,Frank Lucas,true,false,Fifth generation Oklahoman proudly representing the Third Congressional District of Oklahoma.,Pleasure to speak w/ @okcchamber this afternoon. Discussed Farm Bill &amp; issues before the financial services cmte. https://t.co/d11LLnQzHq,,http://www.lucas.house.gov
124224165,2010-03-18 17:34:35 +0000,2016-04-30 23:14:35 +0000,3504,752,894,2278,14940,RepFredUpton,Fred Upton,true,false,"Husband, Dad, proud to represent Michigan's 6th District and serve as Chairman of @HouseCommerce. Fighting for #CuresNow, our SW MI economy, & smarter gov't.",RT @WMU_Football: This is the 10th time in program history WMU has had multiple NFL Draft picks in the same year. Last time was 2012 https://t.co/uGsOl9kYwa,"St. Joseph, Michigan",http://upton.house.gov
2953974395,2014-12-31 23:54:58 +0000,2016-04-28 21:56:10 +0000,770,86,137,508,2662,RepFrenchHill,French Hill,true,false,Official account for Rep French Hill. Ninth generation Arkansan and Little Rock businessman proudly representing Arkansas's Second Congressional District. #AR2,"7 months later, @CFPB finally realizes #TRID isn't working: https://t.co/k2WDOpw2pn","Washington, DC",http://hill.house.gov
88806753,2009-11-10 00:31:12 +0000,2016-05-01 20:11:39 +0000,9722,49,948,9102,12945,RepGaramendi,John Garamendi,true,false,"Congressman for California's 3rd Congressional District, former Lieutenant Governor, Insurance Commissioner, Deputy Interior Secretary, state legislator",RT @UCDFinancialAid: See you at the SCC Tuesday May 3 at noon when Congressman @RepGaramendi unveils his student loan refinancing bill https://t.co/6S0CmYbtEe,"Walnut Grove, CA",http://garamendi.house.gov
2951574214,2014-12-30 17:51:24 +0000,2016-04-29 16:50:57 +0000,782,28,84,485,2147,RepGarretGraves,Rep. Garret Graves,true,false,Official Twitter Page of Congressman Garret Graves (LA06),Louisiana is getting drilled by Washington's energy policies. https://t.co/bBPlVruciS,"Washington, D.C.",http://garretgraves.house.gov
960696949,2012-11-20 15:44:58 +0000,2016-04-29 19:08:19 +0000,721,0,406,197,5246,RepGarrett,Scott Garrett,true,false,"Representing #NJ05.  Fighting for the Constitution, to control spending, and expand liberty and opportunity.","Thanks to my Cap Hill interns Kate, Nick, Jill, Joe, Sean, Abby, and Emma for helping my office run smoothly!  https://t.co/XGWF6o8ABn",,http://garrett.house.gov/
